molecule_chembl_id,activity_label,standard_value,standard_units,target_chembl_id,assay_chembl_id,rdkit_canonical_smiles
CHEMBL405741,0,59600.0,nM,CHEMBL364,CHEMBL931127,COc1ccc(S(=O)(=O)/C=C/[C@H](CCc2ccccc2)NC(=O)CN2C(=O)[C@@H](COC(=O)Nc3ccc(Cl)cc3C(F)(F)F)N=C(c3ccccc3)c3ccccc32)cc1
CHEMBL582056,0,12500.0,nM,CHEMBL364,CHEMBL1040691,CC1N=C2c3ccccc3N=C(SCc3ccc(F)cc3)N2C1=O
CHEMBL532626,1,802.6,nM,CHEMBL364,CHEMBL1054503,O=C(NCC1CCN(Cc2cccc(C(F)(F)F)c2)C1)c1cc(-c2cccc(Cl)c2)cs1.O=C(O)C(F)(F)F
CHEMBL469649,1,170.0,nM,CHEMBL364,CHEMBL4613967,CCCCCCCC/C=C\c1c(C)c(/C=C\CCCCCCCC)c2[n+](c1C)CCC2.O=C([O-])C(F)(F)F
CHEMBL548634,1,126.15,nM,CHEMBL364,CHEMBL1054503,O=C(O)C(F)(F)F.c1cc(CN2CCN(c3ccncc3)CC2)cc(-c2cccc(-c3nc4ccccc4[nH]3)c2)c1
CHEMBL579933,1,97.7,nM,CHEMBL364,CHEMBL1040692,CCOC(=O)c1ccc(NCc2c(C)[nH]c(C(=O)OCC)c2C)cc1
CHEMBL2079780,1,938.0,nM,CHEMBL364,CHEMBL1040692,CO[C@H]1[C@@H](C)[C@@H]([C@H](C)C2O[C@@]3(CC[C@@](C)([C@H]4CC[C@@](C)([C@@H]5O[C@@H]([C@H]6O[C@](C)(O)[C@H](C)C[C@@H]6C)C[C@@H]5C)O4)O3)C[C@H](O)[C@@H]2C)O[C@@](O)([C@H](C)C(=O)[O-])[C@H]1C.[Na+]
CHEMBL534259,1,800.83,nM,CHEMBL364,CHEMBL1054503,COc1ccc(C2C(C(=O)Nc3cc(OC)c(OC)c(OC)c3)c3cc(OC)c(OC)cc3C(=O)N2C)cc1
CHEMBL4290423,0,15000.0,nM,CHEMBL364,CHEMBL4269486,CCOC(=O)CN(C)CC#Cc1cc2c(Nc3ccc(OCc4cccc(F)c4)c(Cl)c3)ncnc2s1
CHEMBL535968,1,101.31,nM,CHEMBL364,CHEMBL1054503,CNC(=O)c1ccccc1Nc1nc(Nc2cccnc2)ncc1C.Cl
CHEMBL4100468,1,107.0,nM,CHEMBL364,CHEMBL4053324,COc1ccc(-c2ccc3c(c2O)[C@@H](C)N(C)[C@H](C)C3)c2cc(C)cc(OC)c12
CHEMBL207819,1,770.0,nM,CHEMBL364,CHEMBL866850,Oc1cc(Cl)ccc1Oc1ccc(Cl)cc1CNCc1ccccc1
CHEMBL576810,1,34.8,nM,CHEMBL364,CHEMBL1040691,CC1(C)C2CCC(C2)C1(C)NC(=S)NN=Cc1ccccn1
CHEMBL536383,1,605.75,nM,CHEMBL364,CHEMBL1054503,OC(CNc1ccnc(Nc2ccccc2)n1)c1ccc(C(F)(F)F)cc1
CHEMBL546519,1,70.41,nM,CHEMBL364,CHEMBL1054503,COc1ccc(C(O)CNC(C)CCc2ccccc2)cc1C(F)(F)F.Cl
CHEMBL588691,1,751.59,nM,CHEMBL364,CHEMBL1054503,CC(C)(C)c1ccc(NC(=O)Nc2ccc(Cn3ncc(N4CCCNCC4)c(Cl)c3=O)cc2)cc1.O=C(O)C(F)(F)F
CHEMBL578837,1,177.1,nM,CHEMBL364,CHEMBL1040691,COc1ccc(C(=O)C(C#N)=CNC2CCN(Cc3ccccc3)CC2)cc1
CHEMBL3453985,1,340.09,nM,CHEMBL364,CHEMBL4649964,CNC(=O)CCN(C)CC1(c2ccc(Br)cc2)CC1
CHEMBL4101794,1,149.0,nM,CHEMBL364,CHEMBL4039511,Cc1c(Oc2cnc(C(=O)N[C@H]3CCC[C@@H]3O)cn2)ccc2c1B(O)OC2
CHEMBL2021449,1,157.1,nM,CHEMBL364,CHEMBL1040692,C=C[C@H]1CN2CC[C@H]1C[C@@H]2[C@@H](OC(C)=O)c1ccnc2ccccc12
CHEMBL574590,0,30000.0,nM,CHEMBL364,CHEMBL997205,N#Cc1nc(NCc2cccc(-c3cc4ccccc4n3S(=O)(=O)c3ccccc3)c2)c2ncn(CCCO)c2n1
CHEMBL4093450,1,262.0,nM,CHEMBL364,CHEMBL4039511,Cc1c(Oc2cnc(C(=O)N(C)CCO)cn2)ccc2c1B(O)OC2
CHEMBL1939152,1,509.0,nM,CHEMBL364,CHEMBL1941884,CCCCc1cc2c(=O)c(-c3ccc(C(F)(F)F)cc3)c(C)[nH]c2cc1OCCOc1ccccc1
CHEMBL577888,1,760.0,nM,CHEMBL364,CHEMBL1040692,CCn1c2ccccc2c2cc(C=NNC(=O)c3nnn(-c4nonc4N)c3-c3ccccc3)ccc21
CHEMBL591139,0,15000.0,nM,CHEMBL364,CHEMBL730080,Cc1cccc(N2COc3ccc(C(C)(C)C)cc3C2)c1
CHEMBL5267765,1,700.0,nM,CHEMBL364,CHEMBL5361498,CC(C)CC(c1nc2ccccc2n1Cc1cnn[nH]1)N1C(=O)c2ccccc2C1=O
CHEMBL535512,1,897.66,nM,CHEMBL364,CHEMBL1054503,CC1CC(C)CN(S(=O)(=O)c2cc(C(=O)Nc3cccc([N+](=O)[O-])c3)ccc2Br)C1
CHEMBL591171,0,15000.0,nM,CHEMBL364,CHEMBL730079,O=C(Nc1ccc(Cl)c(Cl)c1)Nc1ccc(Cl)c([N+](=O)[O-])c1
CHEMBL528500,1,789.27,nM,CHEMBL364,CHEMBL1054503,Cn1nc(-c2ccccc2F)c2cc(C(=O)NC3CCN(Cc4ccccc4)CC3)sc21
CHEMBL465178,0,109000.0,nM,CHEMBL364,CHEMBL1020260,C=C(C)[C@H]1Cc2oc(cc2C(=O)OC)[C@H]2O[C@]2(C)C[C@H]2C=C(C(=O)O2)[C@H](OC(C)=O)C1
CHEMBL5086793,1,452.0,nM,CHEMBL364,CHEMBL5038373,O=C(c1cc2cc(Br)ccc2o1)N1CCc2c([nH]c3ccccc23)[C@H]1c1ccccc1
CHEMBL4126800,1,25.0,nM,CHEMBL364,CHEMBL4119790,O=C(c1ccc(-c2cncc(-c3cncc(F)c3)n2)cc1)N1CCNCC1
CHEMBL5195831,1,136.9,nM,CHEMBL364,CHEMBL5155584,CC(C)(CO)NC[C@@H](O)c1cc(C(F)(F)F)nc2c(C(F)(F)F)cccc12
CHEMBL2042200,0,10000.0,nM,CHEMBL364,CHEMBL2045262,O=C(/C=C/c1ccc([N+](=O)[O-])cc1)Nc1ccnc2cc(Cl)ccc12
CHEMBL4213703,1,62.0,nM,CHEMBL364,CHEMBL4193414,O=C1OC(CN2CCN(c3ccccc3F)CC2)CN1CCNc1ccnc2cc(Cl)ccc12
CHEMBL584514,1,397.0,nM,CHEMBL364,CHEMBL1040691,Cc1ccc(C=Cc2ccc(N(C)C)cc2)[n+](C)c1.[I-]
CHEMBL1813086,1,5.6,nM,CHEMBL364,CHEMBL1816225,COC1=CC(c2ccc[nH]2)=N/C1=C\c1[nH]c(Cc2ccc(F)cc2)cc1Cc1ccc(F)cc1
CHEMBL602427,1,995.0,nM,CHEMBL364,CHEMBL1040692,COc1cccc(C2CC3(CC(C)(C)NC(=S)N3)Oc3cc(OC(C)=O)c(Cl)cc32)c1
CHEMBL1834970,1,4.0,nM,CHEMBL364,CHEMBL1837547,CCC(CC)c1ccc2c(NCCCNCc3cccc(OC)c3O)ccnc2c1
CHEMBL4470241,1,560.0,nM,CHEMBL364,CHEMBL4379992,COc1ccc2c3ccnc(C)c3n(Cc3cn(C/C=C/c4cccc(Br)c4)nn3)c2c1
CHEMBL588881,1,379.3,nM,CHEMBL364,CHEMBL1054503,C#CC(C)(CO)N1CCCC1
CHEMBL426036,1,4.0,nM,CHEMBL364,CHEMBL4673472,CCn1c(=O)/c(=C2\Sc3ccccc3N2C)s/c1=C\c1cccc[n+]1CCO.[Br-]
CHEMBL532955,1,772.01,nM,CHEMBL364,CHEMBL1054503,CC(C)CNCc1ccc(OCc2cccc(COc3ccc(CNCC(C)C)cc3I)c2)c(I)c1.Cl
CHEMBL1580671,1,690.0,nM,CHEMBL364,CHEMBL4673454,COc1ccc(/C=C(\C#N)c2nc3ccccc3[nH]2)cc1O
CHEMBL46146,0,500000.0,nM,CHEMBL364,CHEMBL763692,NCCc1c[nH]c(C2CCCCC2)n1
CHEMBL1256655,1,1000.0,nM,CHEMBL364,CHEMBL1267245,COc1cc(NS(C)(=O)=O)ccc1Nc1c2ccccc2nc2ccccc12.Cl
CHEMBL582471,1,147.8,nM,CHEMBL364,CHEMBL1040691,COc1cc2nc(Nc3cccc(F)c3)nc(N)c2cc1OC.Cl
CHEMBL2408434,1,160.0,nM,CHEMBL364,CHEMBL2410398,CC(=O)O[C@@H](C(=O)OCCCNc1ccnc2cc(Cl)ccc12)[C@@H](NC(=O)c1ccccc1)c1ccccc1
CHEMBL2334377,1,13.0,nM,CHEMBL364,CHEMBL2342742,CCCN(CCC)C(=O)c1cccc(C(=O)N[C@@H](Cc2ccccc2)[C@H](O)CNC(C)(C)c2ccc(OC)cc2)c1
CHEMBL604801,1,727.0,nM,CHEMBL364,CHEMBL1040691,Cc1ccc(S(=O)(=O)NNC(=O)C2CCC(c3ccccc3)CC2)c2nsnc12
CHEMBL3497984,1,828.49,nM,CHEMBL364,CHEMBL4649964,Cc1ccc2c(c1)CN(C(=O)C1CCCCC1)C(CN(C)C)CO2.Cl
CHEMBL579414,1,71.64,nM,CHEMBL364,CHEMBL1054503,C=CCn1c(SCC(=O)Nc2cc(Cl)ccc2Cl)nc2sc(C)cc2c1=O
CHEMBL1956291,1,2.9,nM,CHEMBL364,CHEMBL4812776,Cc1cc(Nc2ccc(S(F)(F)(F)(F)F)cc2)n2nc(C(F)(F)F)nc2n1
CHEMBL530708,1,888.96,nM,CHEMBL364,CHEMBL1054503,Cc1ccccc1C1CCN(C2CCC(NC(=O)C3=Cc4cc(Cl)ccc4OC3)CC2)CC1
CHEMBL4865968,0,25000.0,nM,CHEMBL364,CHEMBL4842120,CC(C)CCNC(=O)CCCn1c(=O)[nH]c2ccccc2c1=O
CHEMBL19476,0,10000.0,nM,CHEMBL364,CHEMBL1267248,COc1cc2nc(N3CCN(C(=O)OCc4ccccc4)[C@H](C(=O)NC(C)(C)C)C3)nc(N)c2cc1OC
CHEMBL209953,1,2.9,nM,CHEMBL364,CHEMBL3399486,CN(CCCNc1ccnc2cc(Cl)ccc12)CCCN1c2ccccc2CCc2ccccc21
CHEMBL3360792,1,66.8,nM,CHEMBL364,CHEMBL3369904,COc1cc2[nH]c(C)c(-c3ccc(C(C)(C)C)cc3)c(=O)c2cc1Cl
CHEMBL585217,1,253.6,nM,CHEMBL364,CHEMBL1040691,CCCCCSc1scc(-c2ccc(O)c(O)c2)[n+]1C
CHEMBL529525,1,745.34,nM,CHEMBL364,CHEMBL1054503,CCCNCc1ccc(-c2ccc(CN(CCOC)C(=O)[C@H]3CCCO3)cc2)nc1.O=C(O)C(F)(F)F
CHEMBL1682467,1,70.9,nM,CHEMBL364,CHEMBL1687072,CCOC(=O)c1ccc(NC(=S)NCCCN2C[C@H](C)C[C@@](C)(O)[C@H](O[C@@H]3O[C@H](C)C[C@H](N(C)C)[C@H]3O)[C@@H](C)[C@H](O[C@H]3C[C@@](C)(OC)[C@@H](O)[C@H](C)O3)[C@@H](C)C(=O)O[C@H](CC)[C@@](C)(O)[C@H](O)[C@H]2C)cc1
CHEMBL588667,1,328.0,nM,CHEMBL364,CHEMBL1040691,COc1ccc(OCC(O)CNC2CCN(CC(O)COc3ccc(Cl)c(Cl)c3)CC2)cc1
CHEMBL6162020,0,67340.0,nM,CHEMBL364,CHEMBL6087728,Cc1cc(C)nc(NS(=O)(=O)c2ccc(-n3cc(COc4ccc5c(-c6ccccc6)c(C)c(=O)oc5c4)nn3)cc2)n1
CHEMBL152861,1,54.4,nM,CHEMBL364,CHEMBL758311,Clc1ccc2c(NCCCN3CCN(CCCN(Cc4ccccc4)Cc4ccccc4)CC3)ccnc2c1
CHEMBL509157,1,10.6,nM,CHEMBL364,CHEMBL949540,Clc1ccc2c(NCC34CCCN3CCC4)ccnc2c1
CHEMBL527924,1,927.23,nM,CHEMBL364,CHEMBL1054503,CN1CCCN(Cc2cccc(-c3ccc(NC(=O)c4cccc(Cl)c4)cc3)c2)CC1.O=C(O)C(F)(F)F
CHEMBL602413,1,107.7,nM,CHEMBL364,CHEMBL1040692,Cc1ccc(Nc2nc(NCCO)c3ccccc3n2)cc1C
CHEMBL585778,1,33.7,nM,CHEMBL364,CHEMBL1040692,Cn1c(SCCCCNC(=O)c2cc([N+](=O)[O-])cc([N+](=O)[O-])c2)nc(-c2ccccc2)c1-c1ccccc1
CHEMBL2181484,1,302.0,nM,CHEMBL364,CHEMBL2188966,COc1ccc(-c2cc(-c3ccc(C(=O)NCCN4CCOCC4)cc3)cnc2N)cn1
CHEMBL548008,1,140.67,nM,CHEMBL364,CHEMBL1054503,CC[C@H]1CN2CC[C@H]1C[C@H]2C(O)c1cc(OC)nc2ccccc12
CHEMBL171967,1,320.0,nM,CHEMBL364,CHEMBL856447,CO[C@@H]1O[C@]2(CF)CC[C@H]3CCCCC31OO2
CHEMBL5423750,0,502100.0,nM,CHEMBL364,CHEMBL5345198,CCC(C)C(CN1CCN(CC)CC1)Nc1ccnc2cc(Cl)ccc12
CHEMBL536863,1,595.67,nM,CHEMBL364,CHEMBL1054503,CC(=O)N(C)C1CCN(Cc2ccc(-c3cccc(-c4nc5cc(F)ccc5[nH]4)c3)cc2)C1.O=C(O)C(F)(F)F
CHEMBL2418024,1,35.0,nM,CHEMBL364,CHEMBL2422960,N=C(N)c1ccc(OCc2cccc(C(=N)N)c2)cc1
CHEMBL1710,0,12589.25,nM,CHEMBL364,CHEMBL1267248,CN1CCN(CCCN2c3ccccc3Sc3ccc(C(F)(F)F)cc32)CC1.Cl
CHEMBL585594,1,158.2,nM,CHEMBL364,CHEMBL1040692,Clc1ccc(C[n+]2cc(-c3ccccc3)n3c2CCC3)cc1Cl
CHEMBL4104009,0,10000.0,nM,CHEMBL364,CHEMBL4000403,CC(=O)c1c(O)c(C/C=C(\C)CCC=C(C)C)c(O)c(Cc2c(O)c(C/C=C(\C)CCC=C(C)C)c(O)c(C(C)=O)c2O)c1O
CHEMBL6103452,1,1.0,nM,CHEMBL364,CHEMBL6089898,CC[C@@](O)(c1cc(F)c(Cl)c(F)c1)c1c2ccn(C3CC3)c(=O)c2nn1C
CHEMBL580323,1,673.9,nM,CHEMBL364,CHEMBL1054503,O=C(/C=C/c1ccc(Cl)c(Cl)c1)N1CCC(CN2CCC(Cc3c[nH]c4ccccc34)CC2)CC1
CHEMBL534869,1,182.13,nM,CHEMBL364,CHEMBL1054503,Cc1cc(N2CCCC2)nc(Nc2ccc(NC(=O)c3cccc(F)c3)cc2)n1
CHEMBL531478,1,699.0,nM,CHEMBL364,CHEMBL1040692,CCCCCCN(C(=O)c1ccc(CCCCC)cc1)C(CC)c1nc2ccccc2c(=O)n1-c1ccccc1OC
CHEMBL4796555,1,2.6,nM,CHEMBL364,CHEMBL4702840,C[C@@H]1CC[C@H]2C(C)(COC(=O)c3ccc([N+](=O)[O-])cc3)O[C@@H]3O[C@@]4(C)CC[C@@H]1[C@]32OO4
CHEMBL532352,1,94.56,nM,CHEMBL364,CHEMBL1054503,CCc1sc(CN(CCCNc2cc(=O)c3ccccc3[nH]2)Cc2sc(CC)c(Br)c2-c2ccsc2)c(-c2ccsc2)c1Br.Cl
CHEMBL4466493,1,57.0,nM,CHEMBL364,CHEMBL4429066,CC(C)CN1C(=O)c2ccccc2[C@H](C(=O)Nc2cccc(OC(F)(F)F)c2)[C@H]1c1cccs1
CHEMBL37787,1,250.0,nM,CHEMBL364,CHEMBL762989,CN(C)Cc1ccc(Nc2c3ccccc3nc3cc(N)ccc23)cc1
CHEMBL556563,1,607.0,nM,CHEMBL364,CHEMBL933420,Cl.N=C(N)Nc1ccc(NC(=S)Nc2ccc(NC(=N)N)cc2)cc1
CHEMBL528682,1,987.0,nM,CHEMBL364,CHEMBL1054503,CN1CCC(C(=O)Nc2ccc(-c3ccc(-c4nc5cc(C(F)(F)F)ccc5[nH]4)s3)cc2)CC1
CHEMBL577846,1,136.2,nM,CHEMBL364,CHEMBL1040692,CCN(CC)CCN1C(=O)c2ccc3c4c(ccc(c24)C1=O)C(=O)N(CCN(CC)CC)C3=O
CHEMBL378228,1,650.0,nM,CHEMBL364,CHEMBL870927,O[Si](c1ccccc1)(c1ccccc1)c1ccccc1
CHEMBL4750805,1,46.0,nM,CHEMBL364,CHEMBL4704380,CN1CCN(C2CCN(c3nccc4[nH]c(-c5ccc(F)c(F)c5)nc34)CC2)CC1
CHEMBL71752,0,12589.25,nM,CHEMBL364,CHEMBL1267245,CCOC(=O)C1=C[C@]2(CC)CCCN3CCc4c(n1c1ccccc41)[C@@H]32
CHEMBL3408761,0,45000.0,nM,CHEMBL364,CHEMBL3411089,CC1CCCN1c1cccc2ncccc12
CHEMBL588907,1,438.0,nM,CHEMBL364,CHEMBL1040691,COc1ccc(C(=O)C[n+]2ccc(N)c(C)c2C)cc1
CHEMBL533835,1,905.82,nM,CHEMBL364,CHEMBL1054503,CN(C)CCOc1cc(NC(=O)c2ccc(-c3ccc(Cl)cc3Cl)cc2)ccc1-c1ccccc1
CHEMBL4281586,0,15135.61,nM,CHEMBL364,CHEMBL4269149,O=C(Nc1ccc(-c2nc3ccccc3[nH]2)cc1)c1ccccc1Cl
CHEMBL597457,1,341.0,nM,CHEMBL364,CHEMBL1040691,COc1ccc2c(C)nc(Nc3nc(C)cc(-c4ccccc4)n3)nc2c1
CHEMBL6159621,1,219.0,nM,CHEMBL364,CHEMBL6141362,Nc1nc2cc(-c3nn(Cc4ccc(C(F)(F)F)nc4)c4ncnc(N)c34)ccc2o1
CHEMBL556397,1,29.0,nM,CHEMBL364,CHEMBL926257,CCCNC(=N)c1ccc(N2CCN(c3ccc(C(=N)NCCC)cc3)CC2)cc1.Cl.Cl
CHEMBL584847,1,800.0,nM,CHEMBL364,CHEMBL1040691,COc1ccc(C(=O)Nc2ccc(-c3nc4ccc(NC(=O)c5ccc(OC)cc5)cc4[nH]3)cc2)cc1
CHEMBL2029595,1,55.0,nM,CHEMBL364,CHEMBL2032995,CC[C@H]1OC(=O)[C@H](C)[C@@H](O)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@H](N(C)C)[C@H]2O)[C@](C)(O)C[C@@H](C)CN(CCCNCc2cccc3ccccc23)[C@H](C)[C@@H](O)[C@]1(C)O
CHEMBL536137,1,880.57,nM,CHEMBL364,CHEMBL1054503,Cc1c(C)c2c(c(C)c1O)CC[C@](C)(C(=O)NC1CCC(CN3CCC(c4c[nH]c5ccccc45)CC3)CC1)O2
CHEMBL4582285,0,25000.0,nM,CHEMBL364,CHEMBL4343077,O=S(=O)(NCC1(O)CC(c2ccccc2)Oc2ccccc21)c1ccc(Br)s1
CHEMBL582131,1,60.17,nM,CHEMBL364,CHEMBL1054503,Cc1nc2nc(N)nc(N)c2c(C)c1Cc1ccccc1Br.Cl
CHEMBL404938,0,30000.0,nM,CHEMBL364,CHEMBL996343,NC(=S)N/N=C(/C=C/c1ccccc1)c1cccc(C(F)(F)F)c1
CHEMBL548230,1,377.63,nM,CHEMBL364,CHEMBL1054503,Cc1cc(N2CCCCC2)nc2ccc(NC(=O)c3cccc([N+](=O)[O-])c3)cc12
CHEMBL3752486,0,15000.0,nM,CHEMBL364,CHEMBL3757742,CCOC(C(=O)Nc1cc(Cl)ccc1Cl)c1ccnc2ccccc12
CHEMBL547395,1,909.74,nM,CHEMBL364,CHEMBL1054503,O=C(O)C(F)(F)F.OCC1CCN(Cc2ccc(-c3cccc(-c4nc5cc(F)ccc5[nH]4)c3)cc2)CC1
CHEMBL4292918,0,14200.0,nM,CHEMBL364,CHEMBL4254764,COc1ccc(-n2cc(COC3=C(CC=C(C)C)C(=O)c4ccccc4C3=O)nn2)cc1
CHEMBL531757,1,844.46,nM,CHEMBL364,CHEMBL1054503,Cc1cccc(CN2CCC(Oc3ccc(NC(=O)c4cccs4)cc3Cl)CC2)n1.O=C(O)C(F)(F)F
CHEMBL353161,1,38.96,nM,CHEMBL364,CHEMBL1054503,CC(C)c1cc2c(ccc3nc(N)nc(N)c32)[nH]1
CHEMBL6147123,1,22.4,nM,CHEMBL364,CHEMBL6085562,CCCCCCCCCCCc1ccc(/C=C2\N=C(c3ccc[nH]3)C=C2OCc2ccccc2)[nH]1.Cl
CHEMBL530036,1,705.38,nM,CHEMBL364,CHEMBL1054503,COc1ccc(-c2ccc(CNC(=O)c3ccc(Cl)cc3)c(F)c2)cc1CN1CCCN(C)CC1.O=C(O)C(F)(F)F
CHEMBL587073,1,811.29,nM,CHEMBL364,CHEMBL1054503,C#CCCOc1ccc2ccccc2c1CNCCCCCCNCc1c(OCCC#C)ccc2ccccc12
CHEMBL4791436,1,19.0,nM,CHEMBL364,CHEMBL4724764,CCC(CC)Nc1nc(Nc2cccnc2)nc2cc(OC)c(OC)cc12
CHEMBL532495,1,774.29,nM,CHEMBL364,CHEMBL1054503,CC(C)CCN(Cc1cncn1Cc1cccc(C(F)(F)F)c1)C(=O)c1cncc(-c2ccccc2)c1
CHEMBL601179,1,824.0,nM,CHEMBL364,CHEMBL1040692,COc1ccc2[nH]c(=O)c(CN(C(=S)Nc3ccccc3OC)C3CCCC3)cc2c1
CHEMBL255061,0,1500000.0,nM,CHEMBL364,CHEMBL943947,Nc1cc(=O)[nH]c(=O)n1[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O
CHEMBL1951762,0,12700.0,nM,CHEMBL364,CHEMBL2039435,CCCCCCCCCCCCC[C@@H](O)C[C@H](O)[C@H](C)N
CHEMBL602803,1,34.9,nM,CHEMBL364,CHEMBL1040692,CCOC(=O)C1=C(C)NC2=C(C(=O)CC(c3ccccc3)C2)C1c1ccccc1Cl
CHEMBL391683,1,18.0,nM,CHEMBL364,CHEMBL897918,CC(NCCCCCCNc1ccnc2cc(Cl)ccc12)c1nc(Cc2ccccc2)c(N2CCOCC2)o1
CHEMBL5182138,1,1000.0,nM,CHEMBL364,CHEMBL5155583,OCCN1CCN(C[C@@H](O)c2cc(C(F)(F)F)nc3c(C(F)(F)F)cccc23)CC1
CHEMBL527370,1,463.6,nM,CHEMBL364,CHEMBL1054503,CN1CCN(c2cc(NC(=O)c3ccc(-c4ccc(C#N)cc4)cc3)ccc2Cl)CC1
CHEMBL536378,1,651.17,nM,CHEMBL364,CHEMBL1054503,CC(=O)N1N=C(c2ccc(F)cc2)Sc2c1nc(-c1ccccc1)n2C(C)=O
CHEMBL599302,1,848.0,nM,CHEMBL364,CHEMBL1040691,O=[N+]([O-])c1cc(NC2OC(CO)C(OC3OC(CO)C(O)C(O)C3O)C(O)C2O)ccc1Cl
CHEMBL5082966,1,15.22,nM,CHEMBL364,CHEMBL5048693,Cl.O=C(NO)c1cnc(N2CCC3(CN(Cc4cccs4)C3)C2)nc1
CHEMBL535714,1,30.0,nM,CHEMBL364,CHEMBL2027640,O=C(Nc1cc(C(F)(F)F)ccc1-n1cncn1)C1(c2ccccc2)CC1
CHEMBL4749997,0,10000.0,nM,CHEMBL364,CHEMBL4704380,Fc1ccc(-c2nc3c(C4CCNCC4)nccc3[nH]2)cc1F
CHEMBL600154,1,259.3,nM,CHEMBL364,CHEMBL1040692,CC1=C(C(=O)OC2CCCC2)C(c2ccccc2F)C2=C(CC(c3ccccc3)CC2=O)N1
CHEMBL4068415,1,330.0,nM,CHEMBL364,CHEMBL4056500,CCCC(C)CCCc1cc(=O)c2ccccc2[nH]1
CHEMBL585226,1,45.9,nM,CHEMBL364,CHEMBL1040692,O=C(NCCCCCCCCNC(=O)Nc1ccc(C2=NCCN2)cc1)Nc1ccc(C2=NCCN2)cc1
CHEMBL3819084,1,130.0,nM,CHEMBL364,CHEMBL3820736,Clc1ccc2c(N3CCN(c4ccnc(Nc5ccccc5)n4)CC3)ccnc2c1
CHEMBL589212,0,15000.0,nM,CHEMBL364,CHEMBL730079,CCOc1cccc(-c2cc(C(=O)Nc3cc(C)ccn3)c3ccccc3n2)c1
CHEMBL6150780,1,43.4,nM,CHEMBL364,CHEMBL6097218,Cl.O=C(NO)c1cnc(N[C@H]2CC[C@@H](NCc3cccc4ccncc34)CC2)nc1
CHEMBL4203930,1,133.0,nM,CHEMBL364,CHEMBL4189347,Fc1cnc(Nc2cc3[nH]c(-c4cccc(C(F)(F)F)c4)nc3cn2)c(F)c1
CHEMBL6171863,1,2.0,nM,CHEMBL364,CHEMBL6141358,CC(CCCCCF)(C(=O)O)C(=O)O
CHEMBL4741571,1,708.7,nM,CHEMBL364,CHEMBL4671338,COc1ccc2nc(CCc3ccncc3)cc(NCCN(C)C)c2c1
CHEMBL3084477,1,6.73,nM,CHEMBL364,CHEMBL767074,CCC1CCC2(CC1)OOC1(CC[C@@]3(C)[C@H](C[C@@H](OC(C)=O)[C@@H]4[C@@H]3C[C@H](OC(C)=O)[C@]3(C)C(C(C)CCC(=O)OC)CC[C@@H]43)C1)OO2
CHEMBL5589778,1,1.2,nM,CHEMBL364,CHEMBL5581514,CCOC(=O)C1=C(C)NC2=C(C(=O)CC(c3cc(OC)c(OC)c(OC)c3)C2)C1c1ccccc1Cl
CHEMBL1077460,0,40000.0,nM,CHEMBL364,CHEMBL1112376,CC1(C)OC(=O)C(=CNc2ccc([N+](=O)[O-])cc2)C(=O)O1
CHEMBL4514528,1,50.0,nM,CHEMBL364,CHEMBL4429066,CC(C)CN1C(=O)c2ccccc2[C@H](C(=O)Nc2cccc(C#N)c2)[C@H]1c1cccs1
CHEMBL253266,1,52.35,nM,CHEMBL364,CHEMBL929533,FC(F)(F)c1ccc(CC2CCC3(CC2)OOCCCOO3)cc1
CHEMBL138676,0,39000.0,nM,CHEMBL364,CHEMBL880957,CCOc1ccc(C(=O)/C=C/c2ccc([N+](=O)[O-])cc2)cc1
CHEMBL5555938,1,168.0,nM,CHEMBL364,CHEMBL5525719,O[C@H]1CNCC[C@@H]1Nc1ccnc2ccc(-c3ccc(C(F)(F)F)nc3)nc12
CHEMBL5435721,1,430.0,nM,CHEMBL364,CHEMBL5393188,CS(=O)(=O)Nc1ccccc1Nc1nc(Nc2ccc(N3CCOCC3)c(Cl)c2)ncc1Cl
CHEMBL2049082,0,15015.0,nM,CHEMBL364,CHEMBL2049755,CCOC(=O)CCCCCOc1cccc(CN(C(=O)c2ccc(-c3cccc(C(C)=O)c3)cc2)C(C)C)c1
CHEMBL601531,1,120.8,nM,CHEMBL364,CHEMBL1040691,O=C(Nc1ccc(-c2nc3ccccc3[nH]2)cc1)c1cccc(C(=O)Nc2ccc(-c3nc4ccccc4[nH]3)cc2)n1
CHEMBL612054,1,11.0,nM,CHEMBL364,CHEMBL1046014,Oc1cccc2c1[nH]c1c(C3=C[C@@]4(O)CC/C=C\CCCCN5CC[C@@H]3[C@]3(CC6/C=C\CCCCN6[C@H]34)C5)nccc12
CHEMBL5081298,0,25000.0,nM,CHEMBL364,CHEMBL5032021,Cc1ccc(N2C[C@@H](c3nc(-c4ccc5oc(C)nc5c4)no3)CC2=O)cc1
CHEMBL2325384,0,73000.0,nM,CHEMBL364,CHEMBL2328880,NC(=O)c1cc(Cl)ccc1Oc1ccc(Cl)cc1Cl
CHEMBL585781,1,26.73,nM,CHEMBL364,CHEMBL1040692,CCCCCCN(C(=O)CCc1ccccc1)C(CC)c1nc2ccccc2c(=O)n1-c1ccc(Cl)cc1
